report_id,ticker,year,report_type,document_name,source_txt_path,file_size_bytes
BSR_2020_consolidated,BSR,2020,consolidated,BSR_financial_statements_2020_consolidated,BSR\2020\BSR_financial_statements_2020_consolidated\BSR_financial_statements_2020_consolidated_extracted.txt,158444
BSR_2020_separate,BSR,2020,separate,BSR_financial_statements_2020_separate,BSR\2020\BSR_financial_statements_2020_separate\BSR_financial_statements_2020_separate_extracted.txt,145768
BSR_2021_consolidated,BSR,2021,consolidated,BSR_financial_statements_2021_consolidated,BSR\2021\BSR_financial_statements_2021_consolidated\BSR_financial_statements_2021_consolidated_extracted.txt,209993
BSR_2021_separate,BSR,2021,separate,BSR_financial_statements_2021_separate,BSR\2021\BSR_financial_statements_2021_separate\BSR_financial_statements_2021_separate_extracted.txt,155059
BSR_2022_consolidated,BSR,2022,consolidated,BSR_financial_statements_2022_consolidated,BSR\2022\BSR_financial_statements_2022_consolidated\BSR_financial_statements_2022_consolidated_extracted.txt,222877
BSR_2022_separate,BSR,2022,separate,BSR_financial_statements_2022_separate,BSR\2022\BSR_financial_statements_2022_separate\BSR_financial_statements_2022_separate_extracted.txt,193247
BSR_2023_consolidated,BSR,2023,consolidated,BSR_financial_statements_2023_consolidated,BSR\2023\BSR_financial_statements_2023_consolidated\BSR_financial_statements_2023_consolidated_extracted.txt,180292
BSR_2023_separate,BSR,2023,separate,BSR_financial_statements_2023_separate,BSR\2023\BSR_financial_statements_2023_separate\BSR_financial_statements_2023_separate_extracted.txt,160546
BSR_2024_consolidated,BSR,2024,consolidated,BSR_financial_statements_2024_consolidated,BSR\2024\BSR_financial_statements_2024_consolidated\BSR_financial_statements_2024_consolidated_extracted.txt,183818
BSR_2024_separate,BSR,2024,separate,BSR_financial_statements_2024_separate,BSR\2024\BSR_financial_statements_2024_separate\BSR_financial_statements_2024_separate_extracted.txt,176581
BSR_2025_consolidated,BSR,2025,consolidated,BSR_financial_statements_2025_consolidated,BSR\2025\BSR_financial_statements_2025_consolidated\BSR_financial_statements_2025_consolidated_extracted.txt,179853
BSR_2025_separate,BSR,2025,separate,BSR_financial_statements_2025_separate,BSR\2025\BSR_financial_statements_2025_separate\BSR_financial_statements_2025_separate_extracted.txt,165132
BVH_2015_consolidated,BVH,2015,consolidated,BVH_financial_statements_2015_consolidated,BVH\2015\BVH_financial_statements_2015_consolidated\BVH_financial_statements_2015_consolidated_extracted.txt,376762
BVH_2015_separate,BVH,2015,separate,BVH_financial_statements_2015_separate,BVH\2015\BVH_financial_statements_2015_separate\BVH_financial_statements_2015_separate_extracted.txt,196607
BVH_2016_consolidated,BVH,2016,consolidated,BVH_financial_statements_2016_consolidated,BVH\2016\BVH_financial_statements_2016_consolidated\BVH_financial_statements_2016_consolidated_extracted.txt,412956
BVH_2016_separate,BVH,2016,separate,BVH_financial_statements_2016_separate,BVH\2016\BVH_financial_statements_2016_separate\BVH_financial_statements_2016_separate_extracted.txt,211919
BVH_2017_consolidated,BVH,2017,consolidated,BVH_financial_statements_2017_consolidated,BVH\2017\BVH_financial_statements_2017_consolidated\BVH_financial_statements_2017_consolidated_extracted.txt,398570
BVH_2017_separate,BVH,2017,separate,BVH_financial_statements_2017_separate,BVH\2017\BVH_financial_statements_2017_separate\BVH_financial_statements_2017_separate_extracted.txt,215394
BVH_2018_consolidated,BVH,2018,consolidated,BVH_financial_statements_2018_consolidated,BVH\2018\BVH_financial_statements_2018_consolidated\BVH_financial_statements_2018_consolidated_extracted.txt,404364
BVH_2018_separate,BVH,2018,separate,BVH_financial_statements_2018_separate,BVH\2018\BVH_financial_statements_2018_separate\BVH_financial_statements_2018_separate_extracted.txt,212780
BVH_2019_consolidated,BVH,2019,consolidated,BVH_financial_statements_2019_consolidated,BVH\2019\BVH_financial_statements_2019_consolidated\BVH_financial_statements_2019_consolidated_extracted.txt,422911
BVH_2019_separate,BVH,2019,separate,BVH_financial_statements_2019_separate,BVH\2019\BVH_financial_statements_2019_separate\BVH_financial_statements_2019_separate_extracted.txt,204746
BVH_2020_consolidated,BVH,2020,consolidated,BVH_financial_statements_2020_consolidated,BVH\2020\BVH_financial_statements_2020_consolidated\BVH_financial_statements_2020_consolidated_extracted.txt,386207
BVH_2020_separate,BVH,2020,separate,BVH_financial_statements_2020_separate,BVH\2020\BVH_financial_statements_2020_separate\BVH_financial_statements_2020_separate_extracted.txt,199400
BVH_2021_consolidated,BVH,2021,consolidated,BVH_financial_statements_2021_consolidated,BVH\2021\BVH_financial_statements_2021_consolidated\BVH_financial_statements_2021_consolidated_extracted.txt,384744
BVH_2021_separate,BVH,2021,separate,BVH_financial_statements_2021_separate,BVH\2021\BVH_financial_statements_2021_separate\BVH_financial_statements_2021_separate_extracted.txt,198132
BVH_2022_consolidated,BVH,2022,consolidated,BVH_financial_statements_2022_consolidated,BVH\2022\BVH_financial_statements_2022_consolidated\BVH_financial_statements_2022_consolidated_extracted.txt,394845
BVH_2022_separate,BVH,2022,separate,BVH_financial_statements_2022_separate,BVH\2022\BVH_financial_statements_2022_separate\BVH_financial_statements_2022_separate_extracted.txt,197566
BVH_2023_consolidated,BVH,2023,consolidated,BVH_financial_statements_2023_consolidated,BVH\2023\BVH_financial_statements_2023_consolidated\BVH_financial_statements_2023_consolidated_extracted.txt,383535
BVH_2023_separate,BVH,2023,separate,BVH_financial_statements_2023_separate,BVH\2023\BVH_financial_statements_2023_separate\BVH_financial_statements_2023_separate_extracted.txt,202249
BVH_2024_consolidated,BVH,2024,consolidated,BVH_financial_statements_2024_consolidated,BVH\2024\BVH_financial_statements_2024_consolidated\BVH_financial_statements_2024_consolidated_extracted.txt,407905
BVH_2024_separate,BVH,2024,separate,BVH_financial_statements_2024_separate,BVH\2024\BVH_financial_statements_2024_separate\BVH_financial_statements_2024_separate_extracted.txt,211963
BVH_2025_consolidated,BVH,2025,consolidated,BVH_financial_statements_2025_consolidated,BVH\2025\BVH_financial_statements_2025_consolidated\BVH_financial_statements_2025_consolidated_extracted.txt,374596
BVH_2025_separate,BVH,2025,separate,BVH_financial_statements_2025_separate,BVH\2025\BVH_financial_statements_2025_separate\BVH_financial_statements_2025_separate_extracted.txt,206237
CEO_2015_consolidated,CEO,2015,consolidated,CEO_financial_statements_2015_consolidated,CEO\2015\CEO_financial_statements_2015_consolidated\CEO_financial_statements_2015_consolidated_extracted.txt,154592
CEO_2015_separate,CEO,2015,separate,CEO_financial_statements_2015_separate,CEO\2015\CEO_financial_statements_2015_separate\CEO_financial_statements_2015_separate_extracted.txt,139325
CEO_2016_consolidated,CEO,2016,consolidated,CEO_financial_statements_2016_consolidated,CEO\2016\CEO_financial_statements_2016_consolidated\CEO_financial_statements_2016_consolidated_extracted.txt,200573
CEO_2016_separate,CEO,2016,separate,CEO_financial_statements_2016_separate,CEO\2016\CEO_financial_statements_2016_separate\CEO_financial_statements_2016_separate_extracted.txt,150613
CEO_2017_consolidated,CEO,2017,consolidated,CEO_financial_statements_2017_consolidated,CEO\2017\CEO_financial_statements_2017_consolidated\CEO_financial_statements_2017_consolidated_extracted.txt,208155
CEO_2017_separate,CEO,2017,separate,CEO_financial_statements_2017_separate,CEO\2017\CEO_financial_statements_2017_separate\CEO_financial_statements_2017_separate_extracted.txt,181393
CEO_2018_consolidated,CEO,2018,consolidated,CEO_financial_statements_2018_consolidated,CEO\2018\CEO_financial_statements_2018_consolidated\CEO_financial_statements_2018_consolidated_extracted.txt,214013
CEO_2018_separate,CEO,2018,separate,CEO_financial_statements_2018_separate,CEO\2018\CEO_financial_statements_2018_separate\CEO_financial_statements_2018_separate_extracted.txt,183827
CEO_2019_consolidated,CEO,2019,consolidated,CEO_financial_statements_2019_consolidated,CEO\2019\CEO_financial_statements_2019_consolidated\CEO_financial_statements_2019_consolidated_extracted.txt,211619
CEO_2019_separate,CEO,2019,separate,CEO_financial_statements_2019_separate,CEO\2019\CEO_financial_statements_2019_separate\CEO_financial_statements_2019_separate_extracted.txt,190055
CEO_2020_consolidated,CEO,2020,consolidated,CEO_financial_statements_2020_consolidated,CEO\2020\CEO_financial_statements_2020_consolidated\CEO_financial_statements_2020_consolidated_extracted.txt,200079
CEO_2020_separate,CEO,2020,separate,CEO_financial_statements_2020_separate,CEO\2020\CEO_financial_statements_2020_separate\CEO_financial_statements_2020_separate_extracted.txt,178846
CEO_2021_consolidated,CEO,2021,consolidated,CEO_financial_statements_2021_consolidated,CEO\2021\CEO_financial_statements_2021_consolidated\CEO_financial_statements_2021_consolidated_extracted.txt,192251
CEO_2021_separate,CEO,2021,separate,CEO_financial_statements_2021_separate,CEO\2021\CEO_financial_statements_2021_separate\CEO_financial_statements_2021_separate_extracted.txt,160165
CEO_2022_consolidated,CEO,2022,consolidated,CEO_financial_statements_2022_consolidated,CEO\2022\CEO_financial_statements_2022_consolidated\CEO_financial_statements_2022_consolidated_extracted.txt,192664
CEO_2022_separate,CEO,2022,separate,CEO_financial_statements_2022_separate,CEO\2022\CEO_financial_statements_2022_separate\CEO_financial_statements_2022_separate_extracted.txt,175835
CEO_2023_consolidated,CEO,2023,consolidated,CEO_financial_statements_2023_consolidated,CEO\2023\CEO_financial_statements_2023_consolidated\CEO_financial_statements_2023_consolidated_extracted.txt,199234
CEO_2023_separate,CEO,2023,separate,CEO_financial_statements_2023_separate,CEO\2023\CEO_financial_statements_2023_separate\CEO_financial_statements_2023_separate_extracted.txt,176414
CEO_2024_consolidated,CEO,2024,consolidated,CEO_financial_statements_2024_consolidated,CEO\2024\CEO_financial_statements_2024_consolidated\CEO_financial_statements_2024_consolidated_extracted.txt,193279
CEO_2024_separate,CEO,2024,separate,CEO_financial_statements_2024_separate,CEO\2024\CEO_financial_statements_2024_separate\CEO_financial_statements_2024_separate_extracted.txt,170359
CEO_2025_consolidated,CEO,2025,consolidated,CEO_financial_statements_2025_consolidated,CEO\2025\CEO_financial_statements_2025_consolidated\CEO_financial_statements_2025_consolidated_extracted.txt,191881
CEO_2025_separate,CEO,2025,separate,CEO_financial_statements_2025_separate,CEO\2025\CEO_financial_statements_2025_separate\CEO_financial_statements_2025_separate_extracted.txt,178442
CRE_2016_consolidated,CRE,2016,consolidated,CRE_financial_statements_2016_consolidated,CRE\2016\CRE_financial_statements_2016_consolidated\CRE_financial_statements_2016_consolidated_extracted.txt,91566
CRE_2016_separate,CRE,2016,separate,CRE_financial_statements_2016_separate,CRE\2016\CRE_financial_statements_2016_separate\CRE_financial_statements_2016_separate_extracted.txt,94083
CRE_2017_consolidated,CRE,2017,consolidated,CRE_financial_statements_2017_consolidated,CRE\2017\CRE_financial_statements_2017_consolidated\CRE_financial_statements_2017_consolidated_extracted.txt,95255
CRE_2017_separate,CRE,2017,separate,CRE_financial_statements_2017_separate,CRE\2017\CRE_financial_statements_2017_separate\CRE_financial_statements_2017_separate_extracted.txt,79213
CRE_2018_consolidated,CRE,2018,consolidated,CRE_financial_statements_2018_consolidated,CRE\2018\CRE_financial_statements_2018_consolidated\CRE_financial_statements_2018_consolidated_extracted.txt,112496
CRE_2018_separate,CRE,2018,separate,CRE_financial_statements_2018_separate,CRE\2018\CRE_financial_statements_2018_separate\CRE_financial_statements_2018_separate_extracted.txt,100940
CRE_2019_consolidated,CRE,2019,consolidated,CRE_financial_statements_2019_consolidated,CRE\2019\CRE_financial_statements_2019_consolidated\CRE_financial_statements_2019_consolidated_extracted.txt,124078
CRE_2019_separate,CRE,2019,separate,CRE_financial_statements_2019_separate,CRE\2019\CRE_financial_statements_2019_separate\CRE_financial_statements_2019_separate_extracted.txt,108148
CRE_2020_consolidated,CRE,2020,consolidated,CRE_financial_statements_2020_consolidated,CRE\2020\CRE_financial_statements_2020_consolidated\CRE_financial_statements_2020_consolidated_extracted.txt,164796
CRE_2020_separate,CRE,2020,separate,CRE_financial_statements_2020_separate,CRE\2020\CRE_financial_statements_2020_separate\CRE_financial_statements_2020_separate_extracted.txt,154392
CRE_2021_consolidated,CRE,2021,consolidated,CRE_financial_statements_2021_consolidated,CRE\2021\CRE_financial_statements_2021_consolidated\CRE_financial_statements_2021_consolidated_extracted.txt,205137
CRE_2021_separate,CRE,2021,separate,CRE_financial_statements_2021_separate,CRE\2021\CRE_financial_statements_2021_separate\CRE_financial_statements_2021_separate_extracted.txt,166001
CRE_2022_consolidated,CRE,2022,consolidated,CRE_financial_statements_2022_consolidated,CRE\2022\CRE_financial_statements_2022_consolidated\CRE_financial_statements_2022_consolidated_extracted.txt,229019
CRE_2022_separate,CRE,2022,separate,CRE_financial_statements_2022_separate,CRE\2022\CRE_financial_statements_2022_separate\CRE_financial_statements_2022_separate_extracted.txt,174784
CRE_2023_consolidated,CRE,2023,consolidated,CRE_financial_statements_2023_consolidated,CRE\2023\CRE_financial_statements_2023_consolidated\CRE_financial_statements_2023_consolidated_extracted.txt,223914
CRE_2023_separate,CRE,2023,separate,CRE_financial_statements_2023_separate,CRE\2023\CRE_financial_statements_2023_separate\CRE_financial_statements_2023_separate_extracted.txt,206570
CRE_2024_consolidated,CRE,2024,consolidated,CRE_financial_statements_2024_consolidated,CRE\2024\CRE_financial_statements_2024_consolidated\CRE_financial_statements_2024_consolidated_extracted.txt,224104
CRE_2024_separate,CRE,2024,separate,CRE_financial_statements_2024_separate,CRE\2024\CRE_financial_statements_2024_separate\CRE_financial_statements_2024_separate_extracted.txt,206912
CRE_2025_consolidated,CRE,2025,consolidated,CRE_financial_statements_2025_consolidated,CRE\2025\CRE_financial_statements_2025_consolidated\CRE_financial_statements_2025_consolidated_extracted.txt,237144
CRE_2025_separate,CRE,2025,separate,CRE_financial_statements_2025_separate,CRE\2025\CRE_financial_statements_2025_separate\CRE_financial_statements_2025_separate_extracted.txt,217995
CTG_2015_consolidated,CTG,2015,consolidated,CTG_financial_statements_2015_consolidated,CTG\2015\CTG_financial_statements_2015_consolidated\CTG_financial_statements_2015_consolidated_extracted.txt,318281
